id,status ,arrival_at,cost,overhead_cost,discount,acquisition_costs
191872,LendingToB,2025-07-03,10415,NULL,NULL,10415
191873,LendingToB,2025-07-03,7425,NULL,NULL,7425
191874,Lending,2025-07-03,7425,NULL,NULL,7425
191875,Recovery,2025-07-03,7425,NULL,NULL,7425
191876,Recovery,2025-07-03,7425,NULL,NULL,7425
191877,LendingToB,2025-07-03,2231,NULL,NULL,2231
191878,Lending,2025-07-03,7875,NULL,NULL,7875
191879,Impossibility,2025-07-03,7875,NULL,NULL,7875
191880,Lending,2025-07-03,7875,NULL,NULL,7875
191881,Lending,2025-07-03,7875,NULL,NULL,7875
191882,Lending,2025-07-03,7875,NULL,NULL,7875
191883,Lending,2025-07-03,7875,NULL,NULL,7875
191884,Recovery,2025-07-03,17400,NULL,NULL,17400
191885,LendingToB,2025-07-03,17400,NULL,NULL,17400
191890,Lending,2025-07-01,0,NULL,NULL,0
191891,Recovery,2025-07-04,8450,NULL,NULL,8450
191892,Lending,2025-07-04,8450,NULL,NULL,8450
191893,Ready,2025-07-04,8450,NULL,NULL,8450
191894,Ready,2025-07-04,8450,NULL,NULL,8450
191895,LendingToB,2025-07-07,21375,NULL,NULL,21375
191896,LendingToB,2025-07-03,24160,NULL,NULL,24160
191897,LendingToB,2025-07-03,24160,NULL,NULL,24160
191898,LendingToB,2025-07-03,24160,NULL,NULL,24160
191899,LendingToB,2025-07-03,24160,NULL,NULL,24160
191900,LendingToB,2025-07-03,24160,NULL,NULL,24160
191901,Lending,2025-07-03,30600,NULL,NULL,30600
191902,LendingToB,2025-07-03,30600,NULL,NULL,30600
191904,LendingToB,2025-07-03,25351,NULL,NULL,25351
191905,LendingToB,2025-07-03,0,NULL,NULL,0
191906,LendingToB,2025-06-28,136000,NULL,NULL,136000
191907,LendingToB,2025-06-26,0,NULL,NULL,0
191908,LendingToB,2025-06-26,0,NULL,NULL,0
191909,LendingToB,2025-06-26,0,NULL,NULL,0
191910,LendingToB,2025-06-26,0,NULL,NULL,0
191911,LendingToB,2025-06-26,0,NULL,NULL,0
191912,LendingToB,2025-06-26,0,NULL,NULL,0
191913,LendingToB,2025-06-26,0,NULL,NULL,0
191914,LendingToB,2025-06-26,0,NULL,NULL,0
191915,LendingToB,2025-06-26,0,NULL,NULL,0
191916,LendingToB,2025-06-26,0,NULL,NULL,0
191917,LendingToB,2025-06-26,0,NULL,NULL,0
191918,LendingToB,2025-06-26,0,NULL,NULL,0
191919,LendingToB,2025-06-26,0,NULL,NULL,0
191920,LendingToB,2025-06-26,0,NULL,NULL,0
191921,LendingToB,2025-06-26,0,NULL,NULL,0
191922,LendingToB,2025-06-26,0,NULL,NULL,0
191923,LendingToB,2025-06-26,0,NULL,NULL,0
191924,LendingToB,2025-06-26,0,NULL,NULL,0
191925,LendingToB,2025-06-26,0,NULL,NULL,0
191926,LendingToB,2025-06-26,0,NULL,NULL,0
191927,LendingToB,2025-06-26,0,NULL,NULL,0
191928,LendingToB,2025-06-26,0,NULL,NULL,0
191929,LendingToB,2025-06-26,0,NULL,NULL,0
191930,LendingToB,2025-06-26,0,NULL,NULL,0
191931,LendingToB,2025-06-26,0,NULL,NULL,0
191932,LendingToB,2025-06-26,0,NULL,NULL,0
191933,LendingToB,2025-06-26,0,NULL,NULL,0
191934,LendingToB,2025-06-26,0,NULL,NULL,0
191935,LendingToB,2025-06-26,0,NULL,NULL,0
191936,LendingToB,2025-06-26,0,NULL,NULL,0
191937,LendingToB,2025-06-26,0,NULL,NULL,0
191938,LendingToB,2025-06-26,0,NULL,NULL,0
191939,LendingToB,2025-06-26,0,NULL,NULL,0
191940,Impossibility,2025-06-26,0,NULL,NULL,0
191941,Ready,2025-06-26,0,NULL,NULL,0
191942,LendingToB,2025-06-26,0,NULL,NULL,0
191943,Lending,2025-07-25,31500,NULL,NULL,31500
191944,Lending,2025-07-03,2415,NULL,NULL,2415
191945,Lending,2025-07-03,2415,NULL,NULL,2415
191946,Recovery,2025-07-02,24450,NULL,NULL,24450
191947,Recovery,2025-07-02,24450,NULL,NULL,24450
191948,Recovery,2025-07-02,0,NULL,NULL,0
191949,Recovery,2025-07-02,0,NULL,NULL,0
191950,Recovery,2025-07-02,0,NULL,NULL,0
191951,Recovery,2025-07-02,0,NULL,NULL,0
191952,Recovery,2025-07-02,0,NULL,NULL,0
191953,Recovery,2025-07-02,0,NULL,NULL,0
191954,Recovery,2025-06-30,16560,NULL,NULL,16560
191955,LendingToB,2025-07-03,15000,NULL,NULL,15000
191956,LendingToB,2025-07-03,15000,NULL,NULL,15000
191957,LendingToB,2025-07-03,15000,NULL,NULL,15000
191958,LendingToB,2025-07-03,15000,NULL,NULL,15000
191959,LendingToB,2025-07-03,15000,NULL,NULL,15000
191960,LendingToB,2025-07-08,116000,NULL,NULL,116000
191961,LendingToB,2025-07-08,116000,NULL,NULL,116000
191962,LendingToB,2025-07-08,116000,NULL,NULL,116000
191963,LendingToB,2025-07-08,116000,NULL,NULL,116000
191964,LendingToB,2025-07-08,116000,NULL,NULL,116000
191965,LendingToB,2025-06-30,5850,NULL,NULL,5850
191966,Recovery,2025-07-02,7786,NULL,NULL,7786
191967,Recovery,2025-07-04,202836,NULL,NULL,202836
191972,Lending,2025-07-15,14290,NULL,NULL,14290
191973,Lending,2025-07-15,14290,NULL,NULL,14290
191975,LendingToB,2025-07-02,16464,NULL,NULL,16464
191976,Recovery,2025-07-02,16464,NULL,NULL,16464
191977,Lending,2025-07-07,16388,NULL,NULL,16388
191978,Lending,2025-07-07,16388,NULL,NULL,16388
191979,Lending,2025-07-07,0,NULL,NULL,0
191980,Lending,2025-07-07,0,NULL,NULL,0
191981,Recovery,2025-07-07,0,NULL,NULL,0
191982,Lending,2025-07-07,0,NULL,NULL,0
191983,Recovery,2025-07-07,93257,NULL,NULL,93257
191984,Lending,2025-07-07,93257,NULL,NULL,93257
191985,LendingToB,2025-07-03,10200,NULL,NULL,10200
191986,Lending,2025-07-03,30000,NULL,NULL,30000
191987,Ready,2025-07-03,2206,NULL,NULL,2206
191988,Impossibility,2025-07-03,2206,NULL,NULL,2206
191989,Lending,2025-07-08,0,NULL,NULL,0
191990,Lending,2025-07-08,0,NULL,NULL,0
191991,Lending,2025-07-08,33000,NULL,NULL,33000
191992,Impossibility,2025-06-30,0,NULL,NULL,0
191993,Impossibility,2025-06-30,0,NULL,NULL,0
191994,Impossibility,2025-06-30,0,NULL,NULL,0
191995,Impossibility,2025-06-30,0,NULL,NULL,0
191996,Impossibility,2025-06-30,0,NULL,NULL,0
191997,Impossibility,2025-06-30,0,NULL,NULL,0
191998,Impossibility,2025-06-30,0,NULL,NULL,0
191999,Impossibility,2025-06-30,0,NULL,NULL,0
192000,Impossibility,2025-06-30,0,NULL,NULL,0
192001,Impossibility,2025-06-30,0,NULL,NULL,0
192002,Impossibility,2025-06-30,0,NULL,NULL,0
192003,Impossibility,2025-06-30,0,NULL,NULL,0
192004,Impossibility,2025-06-30,0,NULL,NULL,0
192005,Impossibility,2025-06-30,0,NULL,NULL,0
192006,Impossibility,2025-06-30,0,NULL,NULL,0
192007,Impossibility,2025-06-30,0,NULL,NULL,0
192008,Ordered,2026-01-19,31500,0,0,31500
192009,NotDemanded,9999-12-31,31500,NULL,NULL,31500
192010,Impossibility,2025-06-30,0,NULL,NULL,0
192011,Impossibility,2025-06-30,0,NULL,NULL,0
192012,Impossibility,2025-06-30,0,NULL,NULL,0
192013,Impossibility,2025-06-30,0,NULL,NULL,0
192014,Impossibility,2025-06-30,0,NULL,NULL,0
192015,Impossibility,2025-06-30,0,NULL,NULL,0
192016,Lending,2025-07-07,13909,NULL,NULL,13909
192017,Lending,2025-07-07,13909,NULL,NULL,13909
192018,Lending,2025-07-07,13909,NULL,NULL,13909
192019,Recovery,2025-07-07,13909,NULL,NULL,13909
192020,Lending,2025-07-07,13909,NULL,NULL,13909
192021,Lending,2025-07-07,13909,NULL,NULL,13909
192022,Lending,2025-07-07,13909,NULL,NULL,13909
192023,Lending,2025-07-07,13909,NULL,NULL,13909
192024,Lending,2025-07-07,13909,NULL,NULL,13909
192025,Lending,2025-07-07,13909,NULL,NULL,13909
192026,Lending,2025-07-07,14727,NULL,NULL,14727
192027,Lending,2025-07-07,14727,NULL,NULL,14727
192028,Lending,2025-07-07,14728,NULL,NULL,14728
192029,Lending,2025-07-07,14728,NULL,NULL,14728
192030,Lending,2025-07-07,14728,NULL,NULL,14728
192031,Lending,2025-07-07,14728,NULL,NULL,14728
192032,Lending,2025-07-07,14728,NULL,NULL,14728
192033,Lending,2025-07-07,14728,NULL,NULL,14728
192034,Ready,2025-07-07,14728,NULL,NULL,14728
192035,Recovery,2025-07-07,14728,NULL,NULL,14728
192036,Lending,2025-07-07,88566,NULL,NULL,88566
192037,Lending,2025-07-07,0,NULL,NULL,0
192038,Lending,2025-07-07,0,NULL,NULL,0
192039,Lending,2025-07-07,0,NULL,NULL,0
192040,Lending,2025-07-07,115839,NULL,NULL,115839
192041,Lending,2025-07-07,0,NULL,NULL,0
192042,Lending,2025-07-07,0,NULL,NULL,0
192043,Lending,2025-07-07,0,NULL,NULL,0
192044,Lending,2025-07-07,0,NULL,NULL,0
192045,LendingToB,2025-07-08,0,NULL,NULL,0
192046,Lending,2025-07-08,0,NULL,NULL,0
192047,Lending,2025-07-08,0,NULL,NULL,0
192048,Lending,2025-07-08,41370,NULL,NULL,41370
192053,Ready,2025-07-02,19472,NULL,NULL,19472
192054,Lending,2025-07-02,19473,NULL,NULL,19473
192055,Lending,2025-07-02,3502,NULL,NULL,3502
192056,Ready,2025-07-02,3502,NULL,NULL,3502
192057,Ready,2025-07-02,3502,NULL,NULL,3502
192058,Lending,2025-07-02,3502,NULL,NULL,3502
192059,Lending,2025-08-21,30600,NULL,NULL,30600
192061,Impossibility,2025-07-01,14527,NULL,NULL,14527
192062,LendingToB,2025-06-28,15525,NULL,NULL,15525
192063,LendingToB,2025-06-28,15525,NULL,NULL,15525
192064,LendingToB,2025-06-28,15525,NULL,NULL,15525
192065,LendingToB,2025-06-28,15525,NULL,NULL,15525
192066,LendingToB,2025-06-28,15525,NULL,NULL,15525
192067,LendingToB,2025-06-28,15525,NULL,NULL,15525
192068,Lending,2025-07-08,22500,NULL,NULL,22500
192069,Lending,2025-07-08,0,NULL,NULL,0
192070,Recovery,2025-07-11,31200,NULL,NULL,31200
192072,Impossibility,2025-08-26,13920,NULL,NULL,13920
192073,Impossibility,2025-08-26,13920,NULL,NULL,13920
192074,Impossibility,2025-08-26,13920,NULL,NULL,13920
192075,Impossibility,2025-08-26,13920,NULL,NULL,13920
192076,Impossibility,2025-08-26,13920,NULL,NULL,13920
192077,Impossibility,2025-08-26,13920,NULL,NULL,13920
192078,Impossibility,2025-08-26,13920,NULL,NULL,13920
192079,Impossibility,2025-08-26,13920,NULL,NULL,13920
192080,Impossibility,2025-08-26,13920,NULL,NULL,13920
192081,Impossibility,2025-08-26,13920,NULL,NULL,13920
192082,Impossibility,2025-08-26,13920,NULL,NULL,13920
192083,Impossibility,2025-08-26,13920,NULL,NULL,13920
192084,Impossibility,2025-08-26,13920,NULL,NULL,13920
192085,Impossibility,2025-08-26,13920,NULL,NULL,13920
192086,Impossibility,2025-08-26,13920,NULL,NULL,13920
192087,Impossibility,2025-08-26,13920,NULL,NULL,13920
192088,Impossibility,2025-08-26,13920,NULL,NULL,13920
192089,Impossibility,2025-08-26,13920,NULL,NULL,13920
192090,Impossibility,2025-08-26,13920,NULL,NULL,13920
192091,Impossibility,2025-08-26,13920,NULL,NULL,13920
192092,Impossibility,2025-08-26,13920,NULL,NULL,13920
192093,Impossibility,2025-08-26,13920,NULL,NULL,13920
192094,Impossibility,2025-08-26,13920,NULL,NULL,13920
192095,Impossibility,2025-08-26,13920,NULL,NULL,13920
192096,Impossibility,2025-08-26,13920,NULL,NULL,13920
192097,Impossibility,2025-08-26,13920,NULL,NULL,13920
192098,Impossibility,2025-08-26,13920,NULL,NULL,13920
192099,Impossibility,2025-08-26,13920,NULL,NULL,13920
192100,Impossibility,2025-08-26,13920,NULL,NULL,13920
192101,Impossibility,2025-08-26,13920,NULL,NULL,13920
192102,Impossibility,2025-08-26,13920,NULL,NULL,13920
192103,Impossibility,2025-08-26,13920,NULL,NULL,13920
192104,Impossibility,2025-08-26,13920,NULL,NULL,13920
192105,Impossibility,2025-08-26,13920,NULL,NULL,13920
192106,Impossibility,2025-08-26,13920,NULL,NULL,13920
192107,Impossibility,2025-08-26,13920,NULL,NULL,13920
192108,Impossibility,2025-08-26,13920,NULL,NULL,13920
192109,Impossibility,2025-08-26,13920,NULL,NULL,13920
192110,Impossibility,2025-08-26,13920,NULL,NULL,13920
192111,Impossibility,2025-08-26,13920,NULL,NULL,13920
192112,Impossibility,2025-08-26,13920,NULL,NULL,13920
192113,Impossibility,2025-08-26,13920,NULL,NULL,13920
192114,Impossibility,2025-08-26,13920,NULL,NULL,13920
192115,Impossibility,2025-08-26,13920,NULL,NULL,13920
192116,Impossibility,2025-08-26,13920,NULL,NULL,13920
192117,Impossibility,2025-08-26,13920,NULL,NULL,13920
192118,Impossibility,2025-08-26,13920,NULL,NULL,13920
192119,Impossibility,2025-08-26,13920,NULL,NULL,13920
192120,Impossibility,2025-08-26,13920,NULL,NULL,13920
192121,Impossibility,2025-08-26,13920,NULL,NULL,13920
192122,Impossibility,2025-08-26,13920,NULL,NULL,13920
192123,Impossibility,2025-08-26,13920,NULL,NULL,13920
192124,Impossibility,2025-08-26,13920,NULL,NULL,13920
192125,Impossibility,2025-08-26,13920,NULL,NULL,13920
192126,Impossibility,2025-08-26,13920,NULL,NULL,13920
192127,Impossibility,2025-08-26,13920,NULL,NULL,13920
192128,Impossibility,2025-08-26,13920,NULL,NULL,13920
192129,Impossibility,2025-08-26,13920,NULL,NULL,13920
192130,Impossibility,2025-08-26,13920,NULL,NULL,13920
192131,Impossibility,2025-08-26,13920,NULL,NULL,13920
192132,Impossibility,2025-08-26,13920,NULL,NULL,13920
192133,Impossibility,2025-08-26,13920,NULL,NULL,13920
192134,Impossibility,2025-08-26,13920,NULL,NULL,13920
192135,Impossibility,2025-08-26,13920,NULL,NULL,13920
192136,Impossibility,2025-08-26,13920,NULL,NULL,13920
192137,Impossibility,2025-08-26,13920,NULL,NULL,13920
192138,Impossibility,2025-08-26,13920,NULL,NULL,13920
192139,Impossibility,2025-08-26,13920,NULL,NULL,13920
192140,Impossibility,2025-08-26,13920,NULL,NULL,13920
192141,Impossibility,2025-08-26,13920,NULL,NULL,13920
192142,Impossibility,2025-08-26,13920,NULL,NULL,13920
192143,Impossibility,2025-08-26,13920,NULL,NULL,13920
192144,Impossibility,2025-08-26,13920,NULL,NULL,13920
192145,Impossibility,2025-08-26,13920,NULL,NULL,13920
192146,Impossibility,2025-08-26,13920,NULL,NULL,13920
192147,Impossibility,2025-08-26,13920,NULL,NULL,13920
192148,Impossibility,2025-08-26,13920,NULL,NULL,13920
192149,Impossibility,2025-08-26,13920,NULL,NULL,13920
192150,Impossibility,2025-08-26,13920,NULL,NULL,13920
192151,Impossibility,2025-08-26,13920,NULL,NULL,13920
192152,Impossibility,2025-08-26,13920,NULL,NULL,13920
192153,Impossibility,2025-08-26,13920,NULL,NULL,13920
192154,Impossibility,2025-08-26,13920,NULL,NULL,13920
192155,Impossibility,2025-08-26,13920,NULL,NULL,13920
192156,Impossibility,2025-08-26,13920,NULL,NULL,13920
192157,Impossibility,2025-08-26,13920,NULL,NULL,13920
192158,Impossibility,2025-08-26,13920,NULL,NULL,13920
192159,Impossibility,2025-08-26,13920,NULL,NULL,13920
192160,Impossibility,2025-08-26,13920,NULL,NULL,13920
192161,Impossibility,2025-08-26,13920,NULL,NULL,13920
192162,Impossibility,2025-08-26,13920,NULL,NULL,13920
192163,Impossibility,2025-08-26,13920,NULL,NULL,13920
192164,Impossibility,2025-08-26,13920,NULL,NULL,13920
192165,Impossibility,2025-08-26,13920,NULL,NULL,13920
192166,Impossibility,2025-08-26,13920,NULL,NULL,13920
192167,Impossibility,2025-08-26,13920,NULL,NULL,13920
192168,Impossibility,2025-08-26,13920,NULL,NULL,13920
192169,Impossibility,2025-08-26,13920,NULL,NULL,13920
192170,Impossibility,2025-08-26,13920,NULL,NULL,13920
192171,Impossibility,2025-08-26,13920,NULL,NULL,13920
192172,Impossibility,2025-08-26,13920,NULL,NULL,13920
192173,Impossibility,2025-08-26,13920,NULL,NULL,13920
192174,Impossibility,2025-08-26,13920,NULL,NULL,13920
192175,Impossibility,2025-08-26,13920,NULL,NULL,13920
192176,Impossibility,2025-08-26,13920,NULL,NULL,13920
192177,Impossibility,2025-08-26,13920,NULL,NULL,13920
192178,Impossibility,2025-08-26,13920,NULL,NULL,13920
192179,Impossibility,2025-08-26,13920,NULL,NULL,13920
192180,Impossibility,2025-08-26,13920,NULL,NULL,13920
192181,Impossibility,2025-08-26,13920,NULL,NULL,13920
192182,Impossibility,2025-08-26,13920,NULL,NULL,13920
192183,Impossibility,2025-08-26,13920,NULL,NULL,13920
192184,Impossibility,2025-08-26,13920,NULL,NULL,13920
192185,Impossibility,2025-08-26,13920,NULL,NULL,13920
192186,Lending,2025-07-07,3720,NULL,NULL,3720
192187,Ready,2025-07-07,3720,NULL,NULL,3720
192188,Ready,2025-07-07,3720,NULL,NULL,3720
192189,Ready,2025-07-07,3720,NULL,NULL,3720
192190,Ready,2025-07-07,3720,NULL,NULL,3720
192191,Lending,2025-07-07,27000,NULL,NULL,27000
192192,LendingToB,2025-07-14,56609,NULL,NULL,56609
192193,LendingToB,2025-07-14,103673,NULL,NULL,103673
192194,LendingToB,2025-07-14,40499,NULL,NULL,40499
192195,LendingToB,2025-07-14,62460,NULL,NULL,62460
192196,LendingToB,2025-07-14,62460,NULL,NULL,62460
192197,LendingToB,2025-07-14,62460,NULL,NULL,62460
192198,LendingToB,2025-07-14,62460,NULL,NULL,62460
192199,Recovery,2025-07-14,67050,NULL,NULL,67050
192200,LendingToB,2025-07-14,43671,NULL,NULL,43671
192201,LendingToB,2025-07-14,43671,NULL,NULL,43671
192202,LendingToB,2025-07-14,27000,NULL,NULL,27000
192203,LendingToB,2025-07-14,40091,NULL,NULL,40091
192204,LendingToB,2025-07-14,74750,NULL,NULL,74750
192205,LendingToB,2025-07-14,74750,NULL,NULL,74750
192206,LendingToB,2025-07-14,35404,NULL,NULL,35404
192207,Ready,2025-07-14,22380,NULL,NULL,22380
192208,LendingToB,2025-07-14,1596,NULL,NULL,1596
192209,Recovery,2025-07-08,46375,NULL,NULL,46375
192210,Lending,2025-07-11,12266,NULL,NULL,12266
192211,Ready,2025-07-11,12266,NULL,NULL,12266
192212,Ready,2025-07-11,12266,NULL,NULL,12266
192213,Ready,2025-07-11,12266,NULL,NULL,12266
192214,Impossibility,2025-07-11,12266,NULL,NULL,12266
192215,LendingToB,2025-07-10,41850,NULL,NULL,41850
192216,Lending,2025-07-10,41850,NULL,NULL,41850
192217,Recovery,2025-07-14,23000,NULL,NULL,23000
192218,Lending,2025-09-01,0,0,0,0
192219,LendingToB,2025-09-01,0,0,0,0
192220,Lending,2025-09-01,0,0,0,0
192221,Lending,2025-09-01,80500,9500,0,90000
192222,LendingToB,2025-09-01,80500,9500,0,90000
192223,Lending,2025-09-01,80500,9500,0,90000
192224,LendingToB,2025-07-07,40178,NULL,NULL,40178
192225,LendingToB,2025-07-07,15522,NULL,NULL,15522
192226,Lending,2025-07-03,7200,NULL,NULL,7200
192227,LendingToB,2025-07-03,7200,NULL,NULL,7200
192228,LendingToB,2025-07-03,9600,NULL,NULL,9600
192229,Lending,2025-07-03,9600,NULL,NULL,9600
192230,LendingToB,2025-07-07,19680,NULL,NULL,19680
192231,Impossibility,2025-06-28,544934,NULL,NULL,544934
192232,LendingToB,2025-07-07,41300,NULL,NULL,41300
192233,Impossibility,2025-06-28,555066,NULL,NULL,555066
192234,Lending,2025-07-07,34000,NULL,NULL,34000
192235,Lending,2025-07-07,34000,NULL,NULL,34000
192236,Lending,2025-07-07,34000,NULL,NULL,34000
192237,Lending,2025-07-07,34000,NULL,NULL,34000
192238,Lending,2025-07-07,34000,NULL,NULL,34000
192239,Lending,2025-07-07,34000,NULL,NULL,34000
192240,Lending,2025-07-07,15270,NULL,NULL,15270
192241,Lending,2025-07-07,15270,NULL,NULL,15270
192242,Lending,2025-07-07,15270,NULL,NULL,15270
192243,Lending,2025-07-07,15270,NULL,NULL,15270
192244,Recovery,2025-07-07,22000,NULL,NULL,22000
192245,LendingToB,2025-07-07,22000,NULL,NULL,22000
192246,Lending,2025-07-07,15500,NULL,NULL,15500
192247,LendingToB,2025-07-07,15500,NULL,NULL,15500
192248,Lending,2025-07-03,37800,NULL,NULL,37800
192249,Lending,2025-07-03,37800,NULL,NULL,37800
192250,Ready,2025-07-03,30818,NULL,NULL,30818
192251,Ready,2025-07-03,30818,NULL,NULL,30818
192252,Ready,2025-07-03,30818,NULL,NULL,30818
192253,Lending,2025-07-03,32000,NULL,NULL,32000
192254,Lending,2025-07-03,32000,NULL,NULL,32000
192255,Lending,2025-07-03,32000,NULL,NULL,32000
192256,Lending,2025-07-03,32000,NULL,NULL,32000
192257,Lending,2025-07-03,32000,NULL,NULL,32000
192258,Lending,2025-07-03,32000,NULL,NULL,32000
192259,Lending,2025-07-03,32000,NULL,NULL,32000
192260,Lending,2025-07-03,32000,NULL,NULL,32000
192261,Lending,2025-07-03,32000,NULL,NULL,32000
192262,Lending,2025-07-03,32000,NULL,NULL,32000
192263,Lending,2025-07-03,28500,NULL,NULL,28500
192264,Lending,2025-07-03,28500,NULL,NULL,28500
192265,Lending,2025-07-03,28500,NULL,NULL,28500
192266,Lending,2025-07-03,28500,NULL,NULL,28500
192267,Lending,2025-07-03,28500,NULL,NULL,28500
192268,Lending,2025-07-03,28500,NULL,NULL,28500
192269,Lending,2025-07-03,28500,NULL,NULL,28500
192270,Lending,2025-07-03,28500,NULL,NULL,28500
192271,Lending,2025-07-03,28500,NULL,NULL,28500
192272,Lending,2025-07-03,28500,NULL,NULL,28500
192273,Ready,2025-07-07,48000,NULL,NULL,48000
192274,Lending,2025-07-07,48000,NULL,NULL,48000
192275,Lending,2025-07-03,44000,NULL,NULL,44000
192276,Lending,2025-07-03,44000,NULL,NULL,44000
192277,LendingToB,2025-07-07,20330,NULL,NULL,20330
192278,LendingToB,2025-07-07,20330,NULL,NULL,20330
192279,LendingToB,2025-07-07,20330,NULL,NULL,20330
192280,LendingToB,2025-07-07,20330,NULL,NULL,20330
192281,LendingToB,2025-07-07,20330,NULL,NULL,20330
192282,LendingToB,2025-07-07,20330,NULL,NULL,20330
192283,Lending,2025-07-08,144400,NULL,NULL,144400
192284,Lending,2025-07-08,144400,NULL,NULL,144400
192285,Lending,2025-07-08,144400,NULL,NULL,144400
192286,Lending,2025-07-03,30000,NULL,NULL,30000
192287,Lending,2025-07-03,30000,NULL,NULL,30000
192288,Lending,2025-07-03,30000,NULL,NULL,30000
192289,LendingToB,2025-07-03,3500,NULL,NULL,3500
192290,LendingToB,2025-07-03,3500,NULL,NULL,3500
192292,LendingToB,2025-07-03,15525,NULL,NULL,15525
192293,LendingToB,2025-07-03,15525,NULL,NULL,15525
192294,Lending,2025-08-22,11257,NULL,NULL,11257
192295,Lending,2025-08-22,11257,NULL,NULL,11257
192296,Lending,2025-08-22,11257,NULL,NULL,11257
192297,LendingToB,2025-08-22,11257,NULL,NULL,11257
192298,LendingToB,2025-08-22,11257,NULL,NULL,11257
192299,Ready,2025-08-22,11257,NULL,NULL,11257
192300,Ready,2025-08-22,29075,NULL,NULL,29075
192301,Ready,2025-08-22,29075,NULL,NULL,29075
192302,Ready,2025-08-22,29075,NULL,NULL,29075
192303,Ready,2025-08-22,29075,NULL,NULL,29075
192304,Lending,2025-08-22,16475,NULL,NULL,16475
192305,Lending,2025-08-22,16475,NULL,NULL,16475
192306,Lending,2025-08-22,16475,NULL,NULL,16475
192307,Lending,2025-08-22,16475,NULL,NULL,16475
192308,Lending,2025-08-22,16475,NULL,NULL,16475
192309,Lending,2025-08-22,16475,NULL,NULL,16475
192310,Lending,2025-08-22,21503,NULL,NULL,21503
192311,LendingToB,2025-08-22,21503,NULL,NULL,21503
192312,Lending,2025-08-22,21503,NULL,NULL,21503
192313,Lending,2025-08-22,21503,NULL,NULL,21503
192314,Lending,2025-08-22,12021,NULL,NULL,12021
192315,LendingToB,2025-08-22,12021,NULL,NULL,12021
192316,LendingToB,2025-08-22,12021,NULL,NULL,12021
192317,Ready,2025-08-22,12021,NULL,NULL,12021
192318,Lending,2025-08-22,12021,NULL,NULL,12021
192319,Lending,2025-08-22,12021,NULL,NULL,12021
192320,Lending,2025-08-22,12021,NULL,NULL,12021
192321,LendingToB,2025-08-22,12021,NULL,NULL,12021
192322,LendingToB,2025-06-30,0,NULL,NULL,0
192323,LendingToB,2025-06-30,0,NULL,NULL,0
192324,LendingToB,2025-06-30,0,NULL,NULL,0
192325,LendingToB,2025-06-30,0,NULL,NULL,0
192326,LendingToB,2025-06-30,0,NULL,NULL,0
192327,LendingToB,2025-06-30,0,NULL,NULL,0
192329,Lending,2025-07-09,42000,NULL,NULL,42000
192331,LendingToB,2025-07-03,18000,NULL,NULL,18000
192332,LendingToB,2025-07-03,18000,NULL,NULL,18000
192333,Lending,2025-07-03,18000,NULL,NULL,18000
192334,Lending,2025-07-03,18000,NULL,NULL,18000
192335,Impossibility,2025-07-07,99000,NULL,NULL,99000
192336,LendingToB,2025-07-09,14951,NULL,NULL,14951
